239421.266,254328.531,718695.688,718758.188,718435.000,287857.844,214459.281,141808.234,-0.077,0.958,-0.326,-7.751,-11.108,6.104,86.667,148.000,1.000
239057.547,253708.500,718601.812,718663.875,718341.312,287150.469,213803.750,141615.297,-0.082,0.956,-0.330,-8.423,-11.536,5.737,86.667,149.000,1.000
238935.422,253459.234,718510.188,718572.688,718250.125,286605.781,213335.156,141552.531,-0.089,0.956,-0.331,-9.155,-12.177,5.249,86.667,150.000,1.000
239129.969,253799.516,718410.938,718473.688,718150.688,286479.375,213341.422,141650.250,-0.094,0.953,-0.337,-9.888,-12.848,4.608,86.667,151.000,1.000
239316.656,254190.047,718309.188,718371.875,718048.812,286515.500,213513.000,141768.000,-0.097,0.948,-0.345,-10.651,-13.428,4.120,86.667,152.000,1.000
239171.641,253999.516,718218.438,718280.750,717958.562,286207.031,213310.750,141703.625,-0.094,0.941,-0.353,-11.353,-14.160,3.479,86.667,153.000,1.000
238814.453,253382.250,718140.688,718202.688,717880.875,285522.906,212703.328,141507.656,-0.096,0.928,-0.365,-12.024,-14.648,2.930,86.667,154.000,1.000
238688.750,253132.531,718060.938,718122.875,717800.938,284998.156,212268.625,141419.406,-0.093,0.924,-0.372,-12.329,-15.289,2.289,86.667,155.000,1.000
238898.859,253497.312,717977.688,718039.875,717717.875,284921.531,212338.094,141526.250,-0.093,0.922,-0.387,-12.238,-15.839,1.648,86.667,156.000,1.000
239091.172,253896.969,717890.062,717952.312,717630.312,284983.250,212558.656,141641.484,-0.099,0.920,-0.398,-12.054,-15.991,0.946,86.667,157.000,1.000
238933.984,253687.391,717807.000,717868.875,717547.188,284680.688,212398.359,141567.734,-0.084,0.924,-0.399,-11.139,-16.754,0.183,86.667,158.000,1.000
238593.172,253085.781,717743.875,717805.812,717484.438,284026.844,211861.734,141392.672,-0.077,0.928,-0.397,-10.651,-16.724,-0.427,80.000,159.000,1.000
